station_id,arsid,station_name,x,y
229002727,31523,마정1리,126.76015,37.88625
229002725,31521,마정1리.마루머리,126.7588,37.8846
229002509,31793,사목2리,126.7540833,37.88005
229002518,31799,사목3리,126.7536,37.8781833
229000694,31989,반쟁이.한김식품,126.753,37.8762333
229002706,31504,사목3리마을회관,126.7528,37.8751333
229002723,31519,사목1리,126.7543,37.8701833
229002517,31798,사목1리.반구정,126.7539667,37.8690833
229002721,31517,반구정.나루터,126.75635,37.8667833
229002547,31809,당동1리.텃골,126.7619,37.86665
229002729,31525,당동고개,126.7663833,37.8654
277104792,00000,기점출발(미정차),126.7916667,37.7402
277104793,00000,기점출발1(미정차),126.7914667,37.7394833
277104794,00000,능안사거리진입전(미정차),126.7911333,37.73885
229000658,50132,해오름장애인주간보호센터,126.7740833,37.7215667
229000651,50131,해오름장애인주간보호센터,126.77395,37.7215667
229000685,50148,초롱꽃마을3단지정문,126.7067,37.7149333
229002832,31898,금촌역광장,126.7738,37.7653833
235001336,39947,신산리종점,126.97645,37.89845
235000761,39096,매곡리마을회관,126.9608667,37.89345
235001343,53155,매곡리구멍가게,126.9577833,37.8920333
235001285,39078,신병교육대,126.95705,37.8900167
235001344,53572,나사로청소년의집,126.9575667,37.8874833
235001347,53575,효촌리양주골,126.9577,37.8844333
235001284,39098,모래말,126.9600167,37.8816
235000830,39214,효촌3교,126.9604167,37.8778667
235000002,39088,효촌1리마을입구,126.95885,37.8767333
235001267,53617,효촌저수지,126.9597167,37.8730333
235001280,39087,백인걸선생묘,126.9587833,37.8695667
235001319,39853,효촌초등학교,126.964,37.8588167
235001361,53698,대성아스콘,126.9667,37.8599333
235001363,53642,경인폐차장,126.9700167,37.86265
235001278,39158,대추마을,126.9728667,37.8628333
235001661,53245,두곡리입구,126.97635,37.8652333
235001365,53587,경신리초입,126.9809833,37.8647167
235001367,53589,경신하늘뜰공원,126.9769,37.8610833
235001369,53690,경신상회,126.9757833,37.8592833
235001371,53691,영원섬유,126.9755833,37.8575167
235001373,53692,향나무식당,126.97495,37.8545833
235001375,53133,태훈슈퍼,126.9745667,37.8519
235001377,53553,덕도1리구마을회관,126.9737,37.85095
235001379,53554,하이콤이엔씨,126.9707333,37.8513333
235001314,53658,보메기다리,126.9647333,37.8492333
235000730,39907,가납사거리,126.9864667,37.8202333
235001320,39868,조명박물관입구,126.9709667,37.83745
235001382,53556,보메기다리,126.9642167,37.8488167
235001380,53134,하이콤이엔씨,126.9708167,37.8512333
235001378,53072,덕도1리구마을회관,126.9738167,37.8508667
235001376,53552,태훈슈퍼,126.9746167,37.8518
235001374,53551,향나무식당,126.97515,37.85455
235001372,53549,영원섬유,126.9758333,37.85735
235001370,53547,경신상회,126.97605,37.8588
235001368,53545,경신하늘뜰공원,126.97705,37.86095
235001366,53588,경신리초입,126.9810833,37.8647333
235001275,39187,두곡리입구,126.9766333,37.86535
235001277,39157,대추마을,126.9726667,37.8629333
235001364,53586,경인폐차장,126.97,37.8628
235001362,53585,대성아스콘,126.9662667,37.8598333
235001335,39814,효촌초등학교앞,126.9635167,37.8587333
235001279,39086,백인걸선생묘,126.95895,37.86965
235001282,53602,효촌저수지,126.95965,37.8735333
235000763,39085,효촌1리마을입구,126.9588333,37.8766167
235000831,39212,효촌3교,126.9604833,37.8777667
235001283,39097,모래말,126.9600833,37.8816167
235001348,53156,효촌리양주골,126.9578667,37.8845
235001345,53573,나사로청소년의집,126.9577,37.8874833
235001286,39080,신병교육대,126.95715,37.89
235001346,53574,매곡리구멍가게,126.9577833,37.89185
235000762,39095,매곡리마을회관,126.9608333,37.8933667
235000377,39270,가래비사거리,126.9888333,37.8217667
235001236,53313,상아주유소,126.9891167,37.8264333
235000755,53444,오뚜기맹호아파트,126.9888667,37.8290833
235001482,53494,장수슈퍼,126.9883333,37.8325167
235000579,53149,유명식당,126.9885,37.8348167
235000753,39275,한양레미콘,126.9890333,37.8369667
235000756,39288,돌모루입구,126.9901167,37.8397667
235001480,53491,돌모루,126.98235,37.8395167
235001478,53489,돌모루다리,126.9808333,37.8373833
235001476,53644,마씨네,126.9788667,37.8389167
235001474,53487,덕도초교,126.9770667,37.8400667
235001472,53147,태진,126.9776833,37.8421167
